subjnum,TaskOrder,block,block_Norm,trial,trial_num,trial_id,condition,saccindex,curritem,obs,Dwell,log_dur,p_efficient,p_engaged,decoded
42,RSVP_first,2,1,38,6,42_2_38,CD,2,Distractor,3,126,4.836281906951478,0.5414923453859403,0.4585076546140598,Efficient Search
42,RSVP_first,2,1,38,6,42_2_38,CD,3,TCD,2,192,5.2574953720277815,0.1126885510983039,0.887311448901696,Distractor Engagement
42,RSVP_first,2,1,38,6,42_2_38,CD,4,Target,1,166,5.111987788356544,1,0,Efficient Search
42,RSVP_first,2,1,39,7,42_2_39,CD,1,TCD,2,166,5.111987788356544,0.042300378151352756,0.9576996218486473,Distractor Engagement
42,RSVP_first,2,1,39,7,42_2_39,CD,2,Target,1,424,6.049733455231958,1,0,Efficient Search
42,RSVP_first,2,1,40,8,42_2_40,CD,1,TCD,2,246,5.5053315359323625,0.035144611827817265,0.9648553881721827,Distractor Engagement
42,RSVP_first,2,1,40,8,42_2_40,CD,2,Distractor,3,138,4.927253685157205,0.36611353246490214,0.6338864675350978,Distractor Engagement
42,RSVP_first,2,1,40,8,42_2_40,CD,3,Distractor,3,108,4.68213122712422,0.8461436473770452,0.1538563526229548,Efficient Search
42,RSVP_first,2,1,40,8,42_2_40,CD,4,Distractor,3,214,5.365976015021851,0.1085285056318194,0.8914714943681805,Distractor Engagement
42,RSVP_first,2,1,40,8,42_2_40,CD,5,Distractor,3,202,5.308267697401205,0.12006517552339586,0.8799348244766041,Distractor Engagement
42,RSVP_first,2,1,41,9,42_2_41,CD,1,TCD,2,164,5.099866427824199,0.04430430306397312,0.9556956969360269,Distractor Engagement
42,RSVP_first,2,1,41,9,42_2_41,CD,2,TCD,2,122,4.804021044733257,0.610455859131565,0.3895441408684349,Efficient Search
42,RSVP_first,2,1,41,9,42_2_41,CD,3,Distractor,3,204,5.318119993844216,0.10812841957850075,0.8918715804214992,Distractor Engagement
42,RSVP_first,2,1,41,9,42_2_41,CD,4,TCD,2,162,5.087596335232384,0.1874317341199939,0.8125682658800061,Distractor Engagement
42,RSVP_first,2,1,41,9,42_2_41,CD,5,TCD,2,96,4.564348191467836,0.9589690491534364,0.04103095084656353,Efficient Search
42,RSVP_first,2,1,42,10,42_2_42,VD,2,TCD,2,158,5.062595033026967,0.051823431981838024,0.948176568018162,Distractor Engagement
42,RSVP_first,2,1,42,10,42_2_42,VD,3,TCD,2,122,4.804021044733257,0.610455859131565,0.3895441408684349,Efficient Search
42,RSVP_first,2,1,42,10,42_2_42,VD,4,TCD,2,218,5.384495062789089,0.10921818332194745,0.8907818166780526,Distractor Engagement
42,RSVP_first,2,1,42,10,42_2_42,VD,5,Target,1,220,5.393627546352362,1,0,Efficient Search
42,RSVP_first,2,1,43,11,42_2_43,CD,1,TCD,2,204,5.318119993844216,0.02781440574165976,0.9721855942583402,Distractor Engagement
42,RSVP_first,2,1,43,11,42_2_43,CD,2,TCD,2,220,5.393627546352362,0.12170162800665714,0.8782983719933429,Distractor Engagement
42,RSVP_first,2,1,43,11,42_2_43,CD,3,TCD,2,176,5.170483995038151,0.14622372561930008,0.8537762743806999,Distractor Engagement
42,RSVP_first,2,1,43,11,42_2_43,CD,4,Distractor,3,174,5.159055299214529,0.15117419135235624,0.8488258086476437,Distractor Engagement
42,RSVP_first,2,1,44,12,42_2_44,VD,1,Distractor,3,182,5.204006687076795,0.032321784678565287,0.9676782153214347,Distractor Engagement
42,RSVP_first,2,1,44,12,42_2_44,VD,2,Distractor,3,108,4.68213122712422,0.8461436473770452,0.15385635262295477,Efficient Search
42,RSVP_first,2,1,44,12,42_2_44,VD,3,TCD,2,204,5.318119993844216,0.10763675197765811,0.8923632480223419,Distractor Engagement
42,RSVP_first,2,1,44,12,42_2_44,VD,4,Distractor,3,190,5.247024072160486,0.12686176893644704,0.8731382310635529,Distractor Engagement
42,RSVP_first,2,1,45,13,42_2_45,CD,1,TCD,2,196,5.278114659230517,0.028550822900639775,0.9714491770993602,Distractor Engagement
42,RSVP_first,2,1,45,13,42_2_45,CD,2,Distractor,3,154,5.0369526024136295,0.22769711724342515,0.7723028827565748,Distractor Engagement
42,RSVP_first,2,1,45,13,42_2_45,CD,3,Distractor,3,130,4.867534450455582,0.47614511707556967,0.5238548829244304,Distractor Engagement
42,RSVP_first,2,1,46,14,42_2_46,CD,1,Distractor,3,202,5.308267697401205,0.028063321961030605,0.9719366780389693,Distractor Engagement
42,RSVP_first,2,1,46,14,42_2_46,CD,2,TCD,2,202,5.308267697401205,0.11952650475711782,0.8804734952428822,Distractor Engagement
42,RSVP_first,2,1,46,14,42_2_46,CD,3,Distractor,3,236,5.4638318050256105,0.134687671165593,0.8653123288344069,Distractor Engagement
42,RSVP_first,2,1,46,14,42_2_46,CD,4,Distractor,3,220,5.393627546352362,0.12224874037216668,0.8777512596278333,Distractor Engagement
42,RSVP_first,2,1,47,15,42_2_47,VD,1,Distractor,3,194,5.267858159063328,0.02901074174049468,0.9709892582595053,Distractor Engagement
42,RSVP_first,2,1,47,15,42_2_47,VD,2,TCD,2,138,4.927253685157205,0.3649287782162171,0.635071221783783,Distractor Engagement
42,RSVP_first,2,1,47,15,42_2_47,VD,3,TCD,2,90,4.499809670330265,0.9828547298431589,0.017145270156841114,Efficient Search
42,RSVP_first,2,1,47,15,42_2_47,VD,4,Distractor,3,210,5.3471075307174685,0.10791508206121835,0.8920849179387816,Distractor Engagement
42,RSVP_first,2,1,47,15,42_2_47,VD,5,Target,1,536,6.284134161070802,1,0,Efficient Search
42,RSVP_first,2,1,48,16,42_2_48,VD,1,TCD,2,204,5.318119993844216,0.02781440574165976,0.9721855942583402,Distractor Engagement
42,RSVP_first,2,1,48,16,42_2_48,VD,2,TCD,2,200,5.298317366548036,0.12013811200920711,0.8798618879907929,Distractor Engagement
42,RSVP_first,2,1,48,16,42_2_48,VD,3,TCD,2,188,5.236441962829949,0.1282314579317928,0.8717685420682072,Distractor Engagement
42,RSVP_first,2,1,48,16,42_2_48,VD,4,Distractor,3,198,5.288267030694535,0.12148720104466514,0.8785127989553349,Distractor Engagement
42,RSVP_first,2,1,49,17,42_2_49,VD,1,TCD,2,200,5.298317366548036,0.028082153330481474,0.9719178466695186,Distractor Engagement
42,RSVP_first,2,1,49,17,42_2_49,VD,2,TCD,2,178,5.181783550292085,0.14234709687773586,0.857652903122264,Distractor Engagement
42,RSVP_first,2,1,49,17,42_2_49,VD,3,Target,1,428,6.059123195581797,1,0,Efficient Search
42,RSVP_first,2,1,50,18,42_2_50,VD,1,TCD,2,210,5.3471075307174685,0.02775459669657792,0.9722454033034221,Distractor Engagement
42,RSVP_first,2,1,50,18,42_2_50,VD,2,Distractor,3,186,5.225746673713202,0.13101548380275183,0.8689845161972483,Distractor Engagement
42,RSVP_first,2,1,51,19,42_2_51,VD,1,Distractor,3,214,5.365976015021851,0.028065642726572294,0.9719343572734277,Distractor Engagement
42,RSVP_first,2,1,51,19,42_2_51,VD,2,TCD,2,220,5.393627546352362,0.12170162800665714,0.8782983719933428,Distractor Engagement
42,RSVP_first,2,1,51,19,42_2_51,VD,3,Distractor,3,144,4.969813299576001,0.3026979400421301,0.69730205995787,Distractor Engagement
42,RSVP_first,2,1,51,19,42_2_51,VD,4,Distractor,3,88,4.477336814478207,0.9876679826433021,0.012332017356697823,Efficient Search
42,RSVP_first,2,1,51,19,42_2_51,VD,5,Distractor,3,272,5.605802066295998,0.1840220146678896,0.8159779853321104,Distractor Engagement
42,RSVP_first,2,1,53,21,42_2_53,CD,1,TCD,2,140,4.941642422609304,0.09911547156989331,0.9008845284301067,Distractor Engagement
42,RSVP_first,2,1,53,21,42_2_53,CD,2,TCD,2,132,4.882801922586371,0.444632150076877,0.555367849923123,Distractor Engagement
42,RSVP_first,2,1,53,21,42_2_53,CD,3,TCD,2,220,5.393627546352362,0.12170162800665713,0.8782983719933429,Distractor Engagement
42,RSVP_first,2,1,53,21,42_2_53,CD,4,Target,1,134,4.897839799950911,1,0,Efficient Search
42,RSVP_first,2,1,54,22,42_2_54,CD,1,TCD,2,214,5.365976015021851,0.02792662694702897,0.972073373052971,Distractor Engagement
42,RSVP_first,2,1,54,22,42_2_54,CD,2,TCD,2,198,5.288267030694535,0.12094302726823253,0.8790569727317674,Distractor Engagement
42,RSVP_first,2,1,54,22,42_2_54,CD,3,TCD,2,150,5.0106352940962555,0.25273135880682246,0.7472686411931776,Distractor Engagement
42,RSVP_first,2,1,54,22,42_2_54,CD,4,Target,1,162,5.087596335232384,1,0,Efficient Search
42,RSVP_first,2,1,55,23,42_2_55,CD,1,Distractor,3,170,5.135798437050262,0.039080090399131136,0.9609199096008688,Distractor Engagement
42,RSVP_first,2,1,55,23,42_2_55,CD,2,Distractor,3,74,4.30406509320417,0.9992650834833007,7.349165166993358e-4,Efficient Search
42,RSVP_first,2,1,55,23,42_2_55,CD,3,Distractor,3,258,5.552959584921617,0.1530992479498224,0.8469007520501777,Distractor Engagement
42,RSVP_first,2,1,55,23,42_2_55,CD,4,Distractor,3,210,5.3471075307174685,0.11940422358433973,0.8805957764156603,Distractor Engagement
42,RSVP_first,2,1,57,25,42_2_57,VD,1,Distractor,3,256,5.545177444479562,0.040006838005142084,0.959993161994858,Distractor Engagement
42,RSVP_first,2,1,57,25,42_2_57,VD,2,TCD,2,246,5.5053315359323625,0.14685387017811324,0.8531461298218868,Distractor Engagement
42,RSVP_first,2,1,57,25,42_2_57,VD,3,TCD,2,152,5.0238805208462765,0.2391679142025108,0.7608320857974893,Distractor Engagement
42,RSVP_first,2,1,57,25,42_2_57,VD,4,TCD,2,108,4.68213122712422,0.8454774144013629,0.15452258559863707,Efficient Search
42,RSVP_first,2,1,58,26,42_2_58,CD,1,Distractor,3,210,5.3471075307174685,0.02789278069997876,0.9721072193000212,Distractor Engagement
42,RSVP_first,2,1,58,26,42_2_58,CD,2,Distractor,3,230,5.438079308923196,0.1288912350001362,0.8711087649998639,Distractor Engagement
42,RSVP_first,2,1,58,26,42_2_58,CD,3,Distractor,3,278,5.627621113690637,0.21928949559687547,0.7807105044031246,Distractor Engagement
42,RSVP_first,2,1,59,27,42_2_59,CD,1,TCD,2,252,5.529429087511423,0.03778038165262435,0.9622196183473757,Distractor Engagement
42,RSVP_first,2,1,59,27,42_2_59,CD,2,Target,1,160,5.075173815233827,1,0,Efficient Search
42,RSVP_first,2,1,61,29,42_2_61,CD,1,TCD,2,250,5.521460917862246,0.0368490540331468,0.9631509459668531,Distractor Engagement
42,RSVP_first,2,1,61,29,42_2_61,CD,2,Distractor,3,190,5.247024072160486,0.12686176893644704,0.873138231063553,Distractor Engagement
42,RSVP_first,2,1,61,29,42_2_61,CD,3,TCD,2,270,5.598421958998375,0.19558917837058043,0.8044108216294196,Distractor Engagement
42,RSVP_first,2,1,62,30,42_2_62,CD,1,Distractor,3,208,5.337538079701318,0.027869101461780465,0.9721308985382194,Distractor Engagement
42,RSVP_first,2,1,62,30,42_2_62,CD,2,Distractor,3,146,4.983606621708336,0.28489299514347555,0.7151070048565245,Distractor Engagement
42,RSVP_first,2,1,62,30,42_2_62,CD,3,Distractor,3,142,4.955827057601261,0.3221098857903915,0.6778901142096084,Distractor Engagement
42,RSVP_first,2,1,62,30,42_2_62,CD,4,TCD,2,132,4.882801922586371,0.44463215007687695,0.555367849923123,Distractor Engagement
42,RSVP_first,2,1,62,30,42_2_62,CD,5,TCD,2,128,4.852030263919617,0.5067971097552976,0.4932028902447025,Efficient Search
42,RSVP_first,2,1,63,31,42_2_63,VD,1,TCD,2,150,5.0106352940962555,0.06678782834413784,0.933212171655862,Distractor Engagement
42,RSVP_first,2,1,63,31,42_2_63,VD,2,TCD,2,136,4.912654885736052,0.38962764697748736,0.6103723530225128,Distractor Engagement
42,RSVP_first,2,1,63,31,42_2_63,VD,3,Distractor,3,234,5.455321115357702,0.1326022968292933,0.8673977031707066,Distractor Engagement
42,RSVP_first,2,1,63,31,42_2_63,VD,4,Distractor,3,222,5.402677381872279,0.1232774160546919,0.876722583945308,Distractor Engagement
42,RSVP_first,2,1,64,32,42_2_64,VD,1,TCD,2,268,5.5909869805108565,0.04741713236752842,0.9525828676324717,Distractor Engagement
42,RSVP_first,2,1,64,32,42_2_64,VD,2,Target,1,356,5.87493073085203,1,0,Efficient Search
42,RSVP_first,3,2,65,33,42_3_65,CD,1,Distractor,3,270,5.598421958998375,0.04917245018973742,0.9508275498102625,Distractor Engagement
42,RSVP_first,3,2,65,33,42_3_65,CD,2,TCD,2,152,5.0238805208462765,0.2391679142025108,0.7608320857974893,Distractor Engagement
42,RSVP_first,3,2,65,33,42_3_65,CD,3,TCD,2,152,5.0238805208462765,0.2391679142025108,0.7608320857974892,Distractor Engagement
42,RSVP_first,3,2,65,33,42_3_65,CD,4,Distractor,3,238,5.472270673671475,0.13692862269545272,0.8630713773045472,Distractor Engagement
42,RSVP_first,3,2,66,34,42_3_66,CD,1,Distractor,3,184,5.214935757608986,0.031577123516544826,0.9684228764834553,Distractor Engagement
42,RSVP_first,3,2,66,34,42_3_66,CD,2,TCD,2,136,4.912654885736052,0.38962764697748725,0.6103723530225127,Distractor Engagement
42,RSVP_first,3,2,66,34,42_3_66,CD,3,TCD,2,94,4.543294782270004,0.9688201983491436,0.031179801650856456,Efficient Search
42,RSVP_first,3,2,66,34,42_3_66,CD,4,Distractor,3,198,5.288267030694535,0.10982263009733007,0.8901773699026699,Distractor Engagement
42,RSVP_first,3,2,66,34,42_3_66,CD,5,TCD,2,222,5.402677381872279,0.12272634364133496,0.877273656358665,Distractor Engagement
42,RSVP_first,3,2,67,35,42_3_67,CD,1,TCD,2,206,5.327876168789581,0.027750515878007195,0.9722494841219929,Distractor Engagement
42,RSVP_first,3,2,67,35,42_3_67,CD,2,Distractor,3,204,5.318119993844216,0.11963722798543938,0.8803627720145606,Distractor Engagement
42,RSVP_first,3,2,67,35,42_3_67,CD,3,Distractor,3,242,5.488937726156687,0.14188609094554736,0.8581139090544527,Distractor Engagement
42,RSVP_first,3,2,67,35,42_3_67,CD,4,TCD,2,256,5.545177444479562,0.163834436349497,0.8361655636505031,Distractor Engagement
42,RSVP_first,3,2,68,36,42_3_68,VD,1,TCD,2,258,5.552959584921617,0.04091483340307255,0.9590851665969274,Distractor Engagement
42,RSVP_first,3,2,68,36,42_3_68,VD,2,Distractor,3,210,5.3471075307174685,0.11940422358433973,0.8805957764156603,Distractor Engagement
42,RSVP_first,3,2,68,36,42_3_68,VD,3,TCD,2,134,4.897839799950911,0.41619831476408253,0.5838016852359175,Distractor Engagement
42,RSVP_first,3,2,68,36,42_3_68,VD,4,TCD,2,152,5.0238805208462765,0.23916791420251074,0.7608320857974892,Distractor Engagement
42,RSVP_first,3,2,69,37,42_3_69,VD,1,TCD,2,224,5.4116460518550396,0.029056834621729474,0.9709431653782705,Distractor Engagement
42,RSVP_first,3,2,69,37,42_3_69,VD,2,Distractor,3,268,5.5909869805108565,0.19122487055725407,0.808775129442746,Distractor Engagement
42,RSVP_first,3,2,69,37,42_3_69,VD,3,Distractor,3,220,5.393627546352362,0.12224874037216667,0.8777512596278333,Distractor Engagement
42,RSVP_first,3,2,71,39,42_3_71,VD,1,TCD,2,212,5.356586274672012,0.027820094502640377,0.9721799054973597,Distractor Engagement
42,RSVP_first,3,2,71,39,42_3_71,VD,2,TCD,2,214,5.365976015021851,0.11953545905100971,0.8804645409489903,Distractor Engagement
42,RSVP_first,3,2,71,39,42_3_71,VD,3,Distractor,3,212,5.356586274672012,0.11965938536214576,0.8803406146378543,Distractor Engagement
42,RSVP_first,3,2,71,39,42_3_71,VD,4,Distractor,3,226,5.420534999272286,0.12578463328591233,0.8742153667140877,Distractor Engagement
42,RSVP_first,3,2,72,40,42_3_72,CD,1,Distractor,3,118,4.770684624465665,0.3138444568764633,0.6861555431235368,Distractor Engagement
42,RSVP_first,3,2,72,40,42_3_72,CD,2,TCD,2,260,5.560681631015528,0.17190836961523187,0.8280916303847681,Distractor Engagement
42,RSVP_first,3,2,72,40,42_3_72,CD,3,Distractor,3,178,5.181783550292085,0.1429719131775577,0.8570280868224424,Distractor Engagement
42,RSVP_first,3,2,72,40,42_3_72,CD,4,Target,1,412,6.021023349349527,1,0,Efficient Search
42,RSVP_first,3,2,73,41,42_3_73,VD,1,TCD,2,186,5.225746673713202,0.03076490988181614,0.9692350901181839,Distractor Engagement
42,RSVP_first,3,2,73,41,42_3_73,VD,2,TCD,2,78,4.356708826689592,0.998157319785724,0.0018426802142760528,Efficient Search
42,RSVP_first,3,2,73,41,42_3_73,VD,3,TCD,2,188,5.236441962829949,0.11600484516400719,0.8839951548359928,Distractor Engagement
42,RSVP_first,3,2,74,42,42_3_74,CD,1,TCD,2,210,5.3471075307174685,0.02775459669657792,0.9722454033034221,Distractor Engagement
42,RSVP_first,3,2,74,42,42_3_74,CD,2,TCD,2,192,5.2574953720277815,0.12461490732691335,0.8753850926730865,Distractor Engagement
42,RSVP_first,3,2,74,42,42_3_74,CD,3,Distractor,3,212,5.356586274672012,0.11965938536214576,0.8803406146378542,Distractor Engagement
42,RSVP_first,3,2,74,42,42_3_74,CD,4,Distractor,3,218,5.384495062789089,0.12137099323324992,0.8786290067667502,Distractor Engagement
42,RSVP_first,3,2,75,43,42_3_75,VD,1,TCD,2,296,5.69035945432406,0.0773368556053159,0.922663144394684,Distractor Engagement
42,RSVP_first,3,2,75,43,42_3_75,VD,2,TCD,2,232,5.44673737166631,0.13009144174700685,0.8699085582529931,Distractor Engagement
42,RSVP_first,3,2,75,43,42_3_75,VD,3,Distractor,3,140,4.941642422609304,0.34322193287365366,0.6567780671263465,Distractor Engagement
42,RSVP_first,3,2,76,44,42_3_76,CD,1,TCD,2,186,5.225746673713202,0.03076490988181614,0.9692350901181839,Distractor Engagement
42,RSVP_first,3,2,76,44,42_3_76,CD,2,TCD,2,168,5.123963979403259,0.16630655237386263,0.8336934476261374,Distractor Engagement
42,RSVP_first,3,2,76,44,42_3_76,CD,3,Distractor,3,196,5.278114659230517,0.12249842836320479,0.8775015716367953,Distractor Engagement
42,RSVP_first,3,2,77,45,42_3_77,VD,1,TCD,2,208,5.337538079701318,0.027731031421555696,0.9722689685784442,Distractor Engagement
42,RSVP_first,3,2,77,45,42_3_77,VD,2,TCD,2,180,5.19295685089021,0.1388575145643923,0.8611424854356078,Distractor Engagement
42,RSVP_first,3,2,77,45,42_3_77,VD,3,Distractor,3,206,5.327876168789581,0.11938832205942752,0.8806116779405725,Distractor Engagement
42,RSVP_first,3,2,77,45,42_3_77,VD,4,TCD,2,198,5.288267030694535,0.12094302726823251,0.8790569727317674,Distractor Engagement
42,RSVP_first,3,2,79,46,42_3_79,CD,1,TCD,2,190,5.247024072160486,0.029680979865127927,0.970319020134872,Distractor Engagement
42,RSVP_first,3,2,79,46,42_3_79,CD,2,TCD,2,194,5.267858159063328,0.12317042073984676,0.8768295792601533,Distractor Engagement
42,RSVP_first,3,2,79,46,42_3_79,CD,3,TCD,2,244,5.497168225293202,0.14397694339707173,0.8560230566029283,Distractor Engagement
42,RSVP_first,3,2,79,46,42_3_79,CD,4,Target,1,406,6.0063531596017325,1,0,Efficient Search
42,RSVP_first,3,2,80,47,42_3_80,CD,1,Distractor,3,192,5.2574953720277815,0.02938797714140907,0.9706120228585909,Distractor Engagement
42,RSVP_first,3,2,80,47,42_3_80,CD,2,Distractor,3,176,5.170483995038151,0.14686264415105424,0.8531373558489458,Distractor Engagement
42,RSVP_first,3,2,80,47,42_3_80,CD,3,TCD,2,154,5.0369526024136295,0.22680002019836906,0.7731999798016309,Distractor Engagement
42,RSVP_first,3,2,80,47,42_3_80,CD,4,TCD,2,90,4.499809670330265,0.9828547298431589,0.017145270156841117,Efficient Search
42,RSVP_first,3,2,80,47,42_3_80,CD,5,Distractor,3,238,5.472270673671475,0.1239906970424524,0.8760093029575476,Distractor Engagement
42,RSVP_first,3,2,81,48,42_3_81,VD,1,Distractor,3,192,5.2574953720277815,0.02938797714140907,0.9706120228585909,Distractor Engagement
42,RSVP_first,3,2,81,48,42_3_81,VD,2,Distractor,3,214,5.365976015021851,0.12007416466834607,0.8799258353316539,Distractor Engagement
42,RSVP_first,3,2,81,48,42_3_81,VD,3,Distractor,3,186,5.225746673713202,0.13101548380275183,0.8689845161972481,Distractor Engagement
42,RSVP_first,3,2,81,48,42_3_81,VD,4,TCD,2,238,5.472270673671475,0.13632601574351672,0.8636739842564832,Distractor Engagement
42,RSVP_first,3,2,83,50,42_3_83,VD,1,Distractor,3,222,5.402677381872279,0.028894959511840138,0.9711050404881599,Distractor Engagement
42,RSVP_first,3,2,83,50,42_3_83,VD,2,Distractor,3,232,5.44673737166631,0.13067065934177233,0.8693293406582278,Distractor Engagement
42,RSVP_first,3,2,83,50,42_3_83,VD,3,TCD,2,228,5.429345628954441,0.12669652297024486,0.8733034770297552,Distractor Engagement
42,RSVP_first,3,2,83,50,42_3_83,VD,4,Target,1,526,6.26530121273771,1,0,Efficient Search
42,RSVP_first,3,2,84,51,42_3_84,CD,1,TCD,2,250,5.521460917862246,0.0368490540331468,0.9631509459668531,Distractor Engagement
42,RSVP_first,3,2,84,51,42_3_84,CD,2,Target,1,176,5.170483995038151,1,0,Efficient Search
